GEOID,NAME,state,county,tract,total_population,median_household_income,total_housing_units,pct_white,pct_hs_or_above
51041100410,"Census Tract 1004.10, Chesterfield County, Virginia",51,041,100410,2048,43869.0,1147,50.341796875,90.31593406593407
51041100507,"Census Tract 1005.07, Chesterfield County, Virginia",51,041,100507,6710,92851.0,2320,70.22354694485841,92.79437609841827
51041100508,"Census Tract 1005.08, Chesterfield County, Virginia",51,041,100508,5287,62585.0,1883,49.68791375070929,88.53742561854055
51041100509,"Census Tract 1005.09, Chesterfield County, Virginia",51,041,100509,7016,86750.0,2341,68.37229190421893,94.29208472686733
51041100510,"Census Tract 1005.10, Chesterfield County, Virginia",51,041,100510,3884,73214.0,1644,67.25025746652935,91.64648910411623
51041100818,"Census Tract 1008.18, Chesterfield County, Virginia",51,041,100818,3768,80484.0,1363,37.84501061571125,94.19514203375876
51041100819,"Census Tract 1008.19, Chesterfield County, Virginia",51,041,100819,6556,51765.0,2610,35.707748627211714,84.73709834469328
51041100820,"Census Tract 1008.20, Chesterfield County, Virginia",51,041,100820,3093,57798.0,1251,30.294212738441644,87.04092339979013
51041100821,"Census Tract 1008.21, Chesterfield County, Virginia",51,041,100821,4661,101094.0,1761,83.99485089036688,92.57236482796286
51041100822,"Census Tract 1008.22, Chesterfield County, Virginia",51,041,100822,4962,105370.0,1998,80.16928657799275,96.66085946573752
51041100823,"Census Tract 1008.23, Chesterfield County, Virginia",51,041,100823,5609,84630.0,2438,67.99786058120877,97.67612524461839
51041100933,"Census Tract 1009.33, Chesterfield County, Virginia",51,041,100933,2619,52098.0,1182,67.39213440244369,93.0110658124636
51041100934,"Census Tract 1009.34, Chesterfield County, Virginia",51,041,100934,7484,61332.0,2548,56.079636557990376,90.77155824508321
51041100935,"Census Tract 1009.35, Chesterfield County, Virginia",51,041,100935,3799,130278.0,1440,90.02369044485391,96.41203703703704
51041100936,"Census Tract 1009.36, Chesterfield County, Virginia",51,041,100936,3791,137468.0,1365,91.95462938538644,99.11144020733062
51041101009,"Census Tract 1010.09, Chesterfield County, Virginia",51,041,101009,6167,100570.0,1866,78.74168963839793,96.38520192036148
51199050500,"Census Tract 505, York County, Virginia",51,199,050500,3575,44097.0,1420,48.27972027972028,89.34624697336562
51760020800,"Census Tract 208, Richmond city, Virginia",51,760,020800,1676,71404.0,836,62.29116945107399,91.12466124661248
51760021100,"Census Tract 211, Richmond city, Virginia",51,760,021100,1575,38523.0,646,14.095238095238095,80.43875685557586
51059481106,"Census Tract 4811.06, Fairfax County, Virginia",51,059,481106,5517,166324.0,1733,72.06815298169295,97.35136658213581
51059481201,"Census Tract 4812.01, Fairfax County, Virginia",51,059,481201,1156,170000.0,390,68.07958477508652,98.13664596273291
51059481202,"Census Tract 4812.02, Fairfax County, Virginia",51,059,481202,6612,96667.0,2075,56.80580762250453,85.05720289516694
51059481701,"Census Tract 4817.01, Fairfax County, Virginia",51,059,481701,6287,197625.0,2027,83.17162398600286,99.09281228192603
51059481702,"Census Tract 4817.02, Fairfax County, Virginia",51,059,481702,4842,102360.0,2009,63.17637339942173,97.36434108527132
51059482001,"Census Tract 4820.01, Fairfax County, Virginia",51,059,482001,4887,170938.0,1724,79.39431143851033,98.95146794487717
51059482002,"Census Tract 4820.02, Fairfax County, Virginia",51,059,482002,3373,123717.0,1860,83.30862733471687,97.1841155234657
51059482201,"Census Tract 4822.01, Fairfax County, Virginia",51,059,482201,2371,86000.0,993,60.14339940953184,93.61042183622828
51059482202,"Census Tract 4822.02, Fairfax County, Virginia",51,059,482202,3258,88750.0,2026,72.31430325352977,93.74105865522175
51059482203,"Census Tract 4822.03, Fairfax County, Virginia",51,059,482203,4111,134667.0,2510,81.80491364631477,96.96632340662399
51059482301,"Census Tract 4823.01, Fairfax County, Virginia",51,059,482301,4621,130833.0,2275,84.59207963644234,97.64113437582826
51059482302,"Census Tract 4823.02, Fairfax County, Virginia",51,059,482302,4365,70238.0,1816,58.006872852233684,88.50931677018633
51059482303,"Census Tract 4823.03, Fairfax County, Virginia",51,059,482303,3737,112125.0,1795,87.87797698688787,98.49175727814801
51059482501,"Census Tract 4825.01, Fairfax County, Virginia",51,059,482501,9193,109157.0,3579,35.24420754922223,91.65701042873697
51059482502,"Census Tract 4825.02, Fairfax County, Virginia",51,059,482502,3242,164474.0,1026,68.877236273905,98.89316650625601
51059482504,"Census Tract 4825.04, Fairfax County, Virginia",51,059,482504,5282,180391.0,1678,69.12154486936767,96.80696661828738
51059482503,"Census Tract 4825.03, Fairfax County, Virginia",51,059,482503,4919,176042.0,1557,60.866029680829435,97.50631313131312
51059482601,"Census Tract 4826.01, Fairfax County, Virginia",51,059,482601,7103,150303.0,2370,63.24088413346474,96.19706136560069
51059482602,"Census Tract 4826.02, Fairfax County, Virginia",51,059,482602,7305,150924.0,2446,54.41478439425052,97.89064099938562
51059490101,"Census Tract 4901.01, Fairfax County, Virginia",51,059,490101,5333,125903.0,1897,67.20420026251641,97.17237629146275
51059490501,"Census Tract 4905.01, Fairfax County, Virginia",51,059,490501,2976,77109.0,1264,61.122311827956985,94.41997063142438
51059490502,"Census Tract 4905.02, Fairfax County, Virginia",51,059,490502,6212,197578.0,2088,64.5524790727624,95.50870760769936
51059491101,"Census Tract 4911.01, Fairfax County, Virginia",51,059,491101,3778,164010.0,1183,78.00423504499734,97.88293897882939
51059491102,"Census Tract 4911.02, Fairfax County, Virginia",51,059,491102,3290,128375.0,1130,81.27659574468085,95.99640125955915
51059491103,"Census Tract 4911.03, Fairfax County, Virginia",51,059,491103,6302,95203.0,2161,49.85718819422406,92.79454722492697
51059491201,"Census Tract 4912.01, Fairfax County, Virginia",51,059,491201,6090,89950.0,2349,63.69458128078818,95.67992145311733
51059491202,"Census Tract 4912.02, Fairfax County, Virginia",51,059,491202,1613,71563.0,876,36.20582765034098,96.27174813587406
51059490103,"Census Tract 4901.03, Fairfax County, Virginia",51,059,490103,5973,107740.0,1856,73.48066298342542,89.1151332327803
51059491301,"Census Tract 4913.01, Fairfax County, Virginia",51,059,491301,7319,96920.0,2142,54.77524251946987,88.60475549573799
51059491302,"Census Tract 4913.02, Fairfax County, Virginia",51,059,491302,3552,88750.0,1435,51.80180180180181,95.25248165731549
51059491303,"Census Tract 4913.03, Fairfax County, Virginia",51,059,491303,4536,78846.0,1649,42.570546737213405,89.52380952380953
51760040400,"Census Tract 404, Richmond city, Virginia",51,760,040400,3358,32774.0,1941,80.70279928528886,94.97802887633397
51760040600,"Census Tract 406, Richmond city, Virginia",51,760,040600,1759,45021.0,1052,77.0892552586697,97.95471146822499
51710000800,"Census Tract 8, Norfolk city, Virginia",51,710,000800,2098,46806.0,972,55.338417540514776,93.08510638297872
51710002400,"Census Tract 24, Norfolk city, Virginia",51,710,002400,3852,95000.0,1342,95.7165109034268,94.0207972270364
51710004500,"Census Tract 45, Norfolk city, Virginia",51,710,004500,1686,47813.0,577,2.135231316725979,85.63922942206655
51710005500,"Census Tract 55, Norfolk city, Virginia",51,710,005500,3489,45143.0,1245,50.44425336772714,84.65461288827075
51710005602,"Census Tract 56.02, Norfolk city, Virginia",51,710,005602,3807,51667.0,1443,53.71683740478067,87.51047778709136
51710000600,"Census Tract 6, Norfolk city, Virginia",51,710,000600,4533,46556.0,1933,52.23913523053165,87.58300132802125
51710001600,"Census Tract 16, Norfolk city, Virginia",51,710,001600,1921,40840.0,807,10.098906819364913,86.97444352844188
51710002000,"Census Tract 20, Norfolk city, Virginia",51,710,002000,1397,67128.0,623,76.80744452397997,94.45983379501385
51710002800,"Census Tract 28, Norfolk city, Virginia",51,710,002800,4218,77745.0,2088,67.0697012802276,93.93081761006289
51710003400,"Census Tract 34, Norfolk city, Virginia",51,710,003400,2513,35909.0,912,8.39633903700756,73.66013071895425
51710005902,"Census Tract 59.02, Norfolk city, Virginia",51,710,005902,3715,51510.0,1663,41.80349932705249,80.81487341772153
51710005903,"Census Tract 59.03, Norfolk city, Virginia",51,710,005903,1672,49375.0,680,37.61961722488038,84.6897663174859
51710006601,"Census Tract 66.01, Norfolk city, Virginia",51,710,006601,669,59922.0,266,73.09417040358744,95.18348623853211
51710006604,"Census Tract 66.04, Norfolk city, Virginia",51,710,006604,2165,43813.0,1028,52.93302540415704,79.80263157894737
51710003501,"Census Tract 35.01, Norfolk city, Virginia",51,710,003501,2819,28100.0,1324,4.682511528910961,77.80763030628694
51710003700,"Census Tract 37, Norfolk city, Virginia",51,710,003700,1949,49028.0,1358,80.55413032324269,97.36842105263158
51107611101,"Census Tract 6111.01, Loudoun County, Virginia",51,107,611101,4189,94320.0,1769,68.56051563619002,92.31311706629054
51107610300,"Census Tract 6103, Loudoun County, Virginia",51,107,610300,7685,148583.0,2545,89.87638256343527,91.7487684729064
51107611006,"Census Tract 6110.06, Loudoun County, Virginia",51,107,611006,5842,140365.0,1899,66.07326258130777,98.7630025302221
51107611300,"Census Tract 6113, Loudoun County, Virginia",51,107,611300,5958,79663.0,2125,52.7190332326284,91.28675478823847
51107610400,"Census Tract 6104, Loudoun County, Virginia",51,107,610400,4879,128657.0,1797,90.75630252100841,96.2378640776699
51107610800,"Census Tract 6108, Loudoun County, Virginia",51,107,610800,5024,132614.0,2367,91.22213375796179,93.4090909090909
51107611205,"Census Tract 6112.05, Loudoun County, Virginia",51,107,611205,6334,101910.0,1822,47.600252604988945,85.26060606060607
51107611700,"Census Tract 6117, Loudoun County, Virginia",51,107,611700,6860,81509.0,2296,56.734693877551024,78.90137328339576
51165010900,"Census Tract 109, Rockingham County, Virginia",51,165,010900,2574,43462.0,1092,91.88034188034187,68.59639541234299
51165011400,"Census Tract 114, Rockingham County, Virginia",51,165,011400,5417,56912.0,2216,92.46815580579657,82.9064437853869
51165010600,"Census Tract 106, Rockingham County, Virginia",51,165,010600,4065,59432.0,1486,95.59655596555966,87.12338593974175
51165010100,"Census Tract 101, Rockingham County, Virginia",51,165,010100,2972,41932.0,1444,98.18304172274563,71.14125350795135
51165010200,"Census Tract 102, Rockingham County, Virginia",51,165,010200,3569,49784.0,1708,94.20005603810591,76.61452065784195
51165011000,"Census Tract 110, Rockingham County, Virginia",51,165,011000,2965,55541.0,1709,99.59527824620574,72.02981148619027
51165011100,"Census Tract 111, Rockingham County, Virginia",51,165,011100,3424,66009.0,1330,96.84579439252336,78.33629893238434
51085320200,"Census Tract 3202, Hanover County, Virginia",51,085,320200,5941,102969.0,2307,83.82427200807945,94.48598130841121
51059481101,"Census Tract 4811.01, Fairfax County, Virginia",51,059,481101,2539,105625.0,1164,26.15202835762111,95.08108108108108
51059481102,"Census Tract 4811.02, Fairfax County, Virginia",51,059,481102,3483,110216.0,1497,34.165948894631065,96.04997984683595
51059481103,"Census Tract 4811.03, Fairfax County, Virginia",51,059,481103,3668,92614.0,1267,38.65866957470011,89.86632169038378
51059481104,"Census Tract 4811.04, Fairfax County, Virginia",51,059,481104,3041,97476.0,1130,31.40414337389017,97.24310776942356
51059481105,"Census Tract 4811.05, Fairfax County, Virginia",51,059,481105,5251,200764.0,1729,54.503904018282235,99.00439238653001
51800075803,"Census Tract 758.03, Suffolk city, Virginia",51,800,075803,1354,56333.0,589,76.88330871491877,87.1896722939424
51810045421,"Census Tract 454.21, Virginia Beach city, Virginia",51,810,045421,3613,107596.0,1202,71.65790202048159,94.40528634361233
51810045422,"Census Tract 454.22, Virginia Beach city, Virginia",51,810,045422,4782,96181.0,1640,70.59807611877875,92.58555133079848
51810045423,"Census Tract 454.23, Virginia Beach city, Virginia",51,810,045423,8629,97889.0,2862,70.40213234441998,92.37844940867281
51810043003,"Census Tract 430.03, Virginia Beach city, Virginia",51,810,043003,4761,79438.0,3121,90.42218021424071,96.81717246484087
51109950201,"Census Tract 9502.01, Louisa County, Virginia",51,109,950201,4916,41627.0,2217,69.99593165174939,79.82116244411326
51109950202,"Census Tract 9502.02, Louisa County, Virginia",51,109,950202,4009,56026.0,2189,75.60488899975056,78.89876880984951
51111930100,"Census Tract 9301, Lunenburg County, Virginia",51,111,930100,5691,37080.0,2324,63.53892110349675,78.83420926899187
51041100922,"Census Tract 1009.22, Chesterfield County, Virginia",51,041,100922,5275,69800.0,1986,61.76303317535545,94.24876169510182
51041101007,"Census Tract 1010.07, Chesterfield County, Virginia",51,041,101007,6387,106816.0,2439,84.9224988257398,98.53112613662859
51059480401,"Census Tract 4804.01, Fairfax County, Virginia",51,059,480401,4293,207625.0,1449,73.53831819240624,98.15012451085023
51059480402,"Census Tract 4804.02, Fairfax County, Virginia",51,059,480402,6186,234861.0,1995,77.6107339152926,99.00630150266602
51059480501,"Census Tract 4805.01, Fairfax County, Virginia",51,059,480501,3471,227188.0,1100,76.46211466436186,99.05704856199907
51059480502,"Census Tract 4805.02, Fairfax County, Virginia",51,059,480502,5749,168175.0,1956,82.10123499739085,98.3267973856209
51059471402,"Census Tract 4714.02, Fairfax County, Virginia",51,059,471402,3630,97813.0,1235,52.837465564738295,80.76305220883533
51059480503,"Census Tract 4805.03, Fairfax County, Virginia",51,059,480503,3399,146607.0,1224,79.37628714327744,97.74341830338487
51059480504,"Census Tract 4805.04, Fairfax County, Virginia",51,059,480504,2070,153125.0,851,86.71497584541062,100.0
51059480901,"Census Tract 4809.01, Fairfax County, Virginia",51,059,480901,7216,104808.0,1954,50.01385809312639,77.60068920956277
51059480902,"Census Tract 4809.02, Fairfax County, Virginia",51,059,480902,4133,97519.0,1454,69.39269295910961,84.1526297696803
51059480903,"Census Tract 4809.03, Fairfax County, Virginia",51,059,480903,4199,101985.0,1521,48.67825672779233,86.68807994289793
51059480505,"Census Tract 4805.05, Fairfax County, Virginia",51,059,480505,3050,110500.0,1541,80.36065573770492,99.0
51059480801,"Census Tract 4808.01, Fairfax County, Virginia",51,059,480801,5313,109500.0,1642,61.37775268210051,83.66164542294322
51059480802,"Census Tract 4808.02, Fairfax County, Virginia",51,059,480802,3554,114722.0,1405,52.33539673607203,93.99209486166008
51683910100,"Census Tract 9101, Manassas city, Virginia",51,683,910100,4398,95625.0,1446,77.8763074124602,87.40290442418102
51770001100,"Census Tract 11, Roanoke city, Virginia",51,770,001100,1380,50461.0,751,72.89855072463767,88.84792626728111
51770001800,"Census Tract 18, Roanoke city, Virginia",51,770,001800,3910,48281.0,2080,86.11253196930946,94.43239334779466
51770000300,"Census Tract 3, Roanoke city, Virginia",51,770,000300,5103,40246.0,2190,63.0217519106408,86.74136321195145
51770000400,"Census Tract 4, Roanoke city, Virginia",51,770,000400,5077,47987.0,2397,88.31987394130391,91.63031624863686
51770001900,"Census Tract 19, Roanoke city, Virginia",51,770,001900,5553,40523.0,2612,73.50981451467675,80.40523211079764
51770001000,"Census Tract 10, Roanoke city, Virginia",51,770,001000,2214,24708.0,1026,28.771454381210475,75.1004016064257
51770000100,"Census Tract 1, Roanoke city, Virginia",51,770,000100,4124,36324.0,1778,21.847720659553833,81.75653858572812
51770001200,"Census Tract 12, Roanoke city, Virginia",51,770,001200,3133,29258.0,2080,80.40217044366422,87.12023962344887
51770002200,"Census Tract 22, Roanoke city, Virginia",51,770,002200,2785,43828.0,1164,60.17953321364452,87.94258373205741
51770000500,"Census Tract 5, Roanoke city, Virginia",51,770,000500,4992,28500.0,2331,67.1474358974359,69.86338797814207
51770000900,"Census Tract 9, Roanoke city, Virginia",51,770,000900,6179,24074.0,2457,24.502346658035282,75.41334966319657
51770002100,"Census Tract 21, Roanoke city, Virginia",51,770,002100,3028,47695.0,1899,91.77675033025099,95.4107211723872
51770002300,"Census Tract 23, Roanoke city, Virginia",51,770,002300,7538,44338.0,3182,42.239320774741316,88.4257464133385
51775010100,"Census Tract 101, Salem city, Virginia",51,775,010100,5934,54354.0,2541,80.67071115604988,89.92673992673993
51710004400,"Census Tract 44, Norfolk city, Virginia",51,710,004400,1572,46734.0,583,5.534351145038168,86.23676612127045
51125950300,"Census Tract 9503, Nelson County, Virginia",51,125,950300,4628,44109.0,2507,79.86171132238547,82.574568288854
51119950900,"Census Tract 9509, Middlesex County, Virginia",51,119,950900,1823,57095.0,916,76.4125068568294,85.9387923904053
51610500300,"Census Tract 5003, Falls Church city, Virginia",51,610,500300,4286,97115.0,2072,75.43163789080728,98.11837153609305
51610500100,"Census Tract 5001, Falls Church city, Virginia",51,610,500100,3364,136932.0,1324,89.95243757431629,99.69866551872578
51610500200,"Census Tract 5002, Falls Church city, Virginia",51,610,500200,5947,113542.0,2313,70.84244156717673,96.83978441940225
51041100930,"Census Tract 1009.30, Chesterfield County, Virginia",51,041,100930,3358,110087.0,1177,86.24181060154854,99.39703153988869
51041100926,"Census Tract 1009.26, Chesterfield County, Virginia",51,041,100926,6350,127054.0,2463,84.78740157480314,99.1381265593105
51041100817,"Census Tract 1008.17, Chesterfield County, Virginia",51,041,100817,3717,47685.0,1308,60.9362389023406,82.86384976525821
51013101402,"Census Tract 1014.02, Arlington County, Virginia",51,013,101402,3008,125119.0,1472,74.23537234042553,97.91009463722398
51013101601,"Census Tract 1016.01, Arlington County, Virginia",51,013,101601,1375,120625.0,718,83.85454545454546,95.61830574488802
51775010200,"Census Tract 102, Salem city, Virginia",51,775,010200,6394,57034.0,2316,93.21238661244917,92.6474477651415
51775010300,"Census Tract 103, Salem city, Virginia",51,775,010300,4630,37323.0,2231,81.96544276457884,85.12776342233707
51800065500,"Census Tract 655, Suffolk city, Virginia",51,800,065500,2859,31250.0,1232,1.2941587967820916,76.15598885793872
51800065300,"Census Tract 653, Suffolk city, Virginia",51,800,065300,3572,34392.0,1628,35.806270996640535,72.34238380119649
51097950400,"Census Tract 9504, King and Queen County, Virginia",51,097,950400,4194,53458.0,1937,61.03958035288507,85.68581866489538
51121021300,"Census Tract 213, Montgomery County, Virginia",51,121,021300,3444,76288.0,1488,93.26364692218351,92.42726185731367
51121020300,"Census Tract 203, Montgomery County, Virginia",51,121,020300,6901,43398.0,2939,74.09071149108824,96.3157894736842
51121021000,"Census Tract 210, Montgomery County, Virginia",51,121,021000,4981,54730.0,2319,92.85284079502108,96.35486464754757
51121020800,"Census Tract 208, Montgomery County, Virginia",51,121,020800,6869,52325.0,3191,94.38055029844227,89.46940435047775
51121020900,"Census Tract 209, Montgomery County, Virginia",51,121,020900,5094,52598.0,2224,95.5634079308991,90.04524886877829
51057950800,"Census Tract 9508, Essex County, Virginia",51,057,950800,3735,53519.0,2032,68.96921017402946,85.95355919299581
51057950600,"Census Tract 9506, Essex County, Virginia",51,057,950600,3259,49143.0,1728,45.04449217551396,82.47967479674797
51057950700,"Census Tract 9507, Essex County, Virginia",51,057,950700,4136,40789.0,2034,50.26595744680851,78.2315340909091
51041100924,"Census Tract 1009.24, Chesterfield County, Virginia",51,041,100924,4628,112045.0,1702,89.58513396715644,99.30830039525692
51041100932,"Census Tract 1009.32, Chesterfield County, Virginia",51,041,100932,3969,94265.0,1272,75.03149407911313,97.00526102792392
51041101008,"Census Tract 1010.08, Chesterfield County, Virginia",51,041,101008,4825,128393.0,1558,84.10362694300518,98.50174216027875
51041100403,"Census Tract 1004.03, Chesterfield County, Virginia",51,041,100403,5394,80000.0,2777,60.91954022988506,92.72538321641986
51041100806,"Census Tract 1008.06, Chesterfield County, Virginia",51,041,100806,3513,45915.0,1600,34.842015371477366,85.9245630174793
51041100807,"Census Tract 1008.07, Chesterfield County, Virginia",51,041,100807,1515,58750.0,694,66.006600660066,86.13678373382625
51041100923,"Census Tract 1009.23, Chesterfield County, Virginia",51,041,100923,2371,66250.0,1161,66.38549135385912,88.29787234042553
51143011100,"Census Tract 111, Pittsylvania County, Virginia",51,143,011100,2941,46957.0,1475,65.55593335600136,87.70975056689342
51143010900,"Census Tract 109, Pittsylvania County, Virginia",51,143,010900,2535,47730.0,1386,89.30966469428007,83.49766476388169
51143010300,"Census Tract 103, Pittsylvania County, Virginia",51,143,010300,4191,39355.0,2662,78.07205917442138,78.6186384666226
51143011300,"Census Tract 113, Pittsylvania County, Virginia",51,143,011300,6291,51793.0,2839,78.1592751549833,88.58610676792496
51143010200,"Census Tract 102, Pittsylvania County, Virginia",51,143,010200,4280,40370.0,2162,77.17289719626169,80.37625689263704
51143010400,"Census Tract 104, Pittsylvania County, Virginia",51,143,010400,4097,42955.0,2127,77.6665853063217,79.68855788761002
51143010600,"Census Tract 106, Pittsylvania County, Virginia",51,143,010600,2904,32878.0,1643,68.14738292011019,76.93710118505014
51143010500,"Census Tract 105, Pittsylvania County, Virginia",51,143,010500,4920,40046.0,2471,64.55284552845528,86.58408012651554
51143010100,"Census Tract 101, Pittsylvania County, Virginia",51,143,010100,4022,39504.0,2153,77.7473893585281,70.94043887147336
51143011400,"Census Tract 114, Pittsylvania County, Virginia",51,143,011400,4176,45513.0,1861,59.985632183908045,84.6341463414634
51143010700,"Census Tract 107, Pittsylvania County, Virginia",51,143,010700,1814,45404.0,1041,54.07938257993384,81.51515151515152
51143011200,"Census Tract 112, Pittsylvania County, Virginia",51,143,011200,2283,45533.0,1155,70.60884800700832,88.66348448687351
51790000100,"Census Tract 1, Staunton city, Virginia",51,790,000100,1058,34914.0,756,86.76748582230623,93.87514723203769
51790000200,"Census Tract 2, Staunton city, Virginia",51,790,000200,3574,28590.0,1940,80.4700615556799,81.77777777777779
51790000500,"Census Tract 5, Staunton city, Virginia",51,790,000500,2910,62162.0,1218,82.54295532646047,88.97593732512591
51790000600,"Census Tract 6, Staunton city, Virginia",51,790,000600,4097,40308.0,1807,79.2042958262143,90.5289492494639
51790000300,"Census Tract 3, Staunton city, Virginia",51,790,000300,5387,49405.0,2481,84.05420456654909,84.5690332722033
51790000400,"Census Tract 4, Staunton city, Virginia",51,790,000400,7208,46555.0,3591,86.40399556048834,91.1134903640257
51065020300,"Census Tract 203, Fluvanna County, Virginia",51,065,020300,4785,51807.0,2173,84.32601880877742,83.96671289875174
51065020200,"Census Tract 202, Fluvanna County, Virginia",51,065,020200,5492,62540.0,2366,69.75600873998543,88.91008174386921
51059460702,"Census Tract 4607.02, Fairfax County, Virginia",51,059,460702,4547,144141.0,1541,80.82252034308335,96.7547674807628
51059461201,"Census Tract 4612.01, Fairfax County, Virginia",51,059,461201,4536,207250.0,1544,80.90828924162258,98.57559080608611
51059461202,"Census Tract 4612.02, Fairfax County, Virginia",51,059,461202,5901,124321.0,2544,46.05998983223182,97.85731677623569
51059461601,"Census Tract 4616.01, Fairfax County, Virginia",51,059,461601,6813,113292.0,2774,53.60340525466021,96.51162790697676
51059461602,"Census Tract 4616.02, Fairfax County, Virginia",51,059,461602,4836,102390.0,2623,44.76840363937138,93.31041776837652
51059461801,"Census Tract 4618.01, Fairfax County, Virginia",51,059,461801,1510,97452.0,606,59.0728476821192,95.22935779816514
51059461802,"Census Tract 4618.02, Fairfax County, Virginia",51,059,461802,5574,116406.0,2517,64.38823107283818,96.87732342007435
51059461901,"Census Tract 4619.01, Fairfax County, Virginia",51,059,461901,4124,92159.0,1393,49.539282250242486,84.79817708333334
51059461902,"Census Tract 4619.02, Fairfax County, Virginia",51,059,461902,1969,44402.0,619,52.92026409344845,89.70976253298153
51059471201,"Census Tract 4712.01, Fairfax County, Virginia",51,059,471201,3670,86750.0,1877,56.13079019073569,99.31383170819791
51059471202,"Census Tract 4712.02, Fairfax County, Virginia",51,059,471202,5222,101977.0,2345,74.77977786288778,95.55732907688214
51059471301,"Census Tract 4713.01, Fairfax County, Virginia",51,059,471301,4435,95000.0,1605,52.28861330326945,85.57162534435263
51660000102,"Census Tract 1.02, Harrisonburg city, Virginia",51,660,000102,4618,44735.0,1952,86.31442182763101,87.46248749583194
51660000204,"Census Tract 2.04, Harrisonburg city, Virginia",51,660,000204,4218,42869.0,1510,82.55097202465623,81.09540636042402
51660000205,"Census Tract 2.05, Harrisonburg city, Virginia",51,660,000205,5878,36950.0,2365,82.63014630826811,92.35315847801995
51013101603,"Census Tract 1016.03, Arlington County, Virginia",51,013,101603,3856,108859.0,2342,75.72614107883817,97.3186119873817
51013101602,"Census Tract 1016.02, Arlington County, Virginia",51,013,101602,1650,90927.0,1077,80.12121212121212,92.32594936708861
51167030500,"Census Tract 305, Russell County, Virginia",51,167,030500,2230,42891.0,972,99.77578475336323,81.21584699453553
51167030600,"Census Tract 306, Russell County, Virginia",51,167,030600,3394,34036.0,1739,94.43134944018857,76.23335943617853
51173030301,"Census Tract 303.01, Smyth County, Virginia",51,173,030301,2781,35150.0,1442,96.26033800791083,83.0167597765363
51171040201,"Census Tract 402.01, Shenandoah County, Virginia",51,171,040201,2539,50750.0,2643,97.91256400157542,89.63474827245804
51171040202,"Census Tract 402.02, Shenandoah County, Virginia",51,171,040202,3024,56200.0,1555,99.47089947089947,84.44838280903855
51173030100,"Census Tract 301, Smyth County, Virginia",51,173,030100,3279,41761.0,1676,99.26806953339434,83.58089120835007
51173030200,"Census Tract 302, Smyth County, Virginia",51,173,030200,4408,30404.0,2200,97.98094373865699,82.33310856372218
51173030302,"Census Tract 303.02, Smyth County, Virginia",51,173,030302,3844,38939.0,1941,93.31425598335068,85.8477508650519
51173030400,"Census Tract 304, Smyth County, Virginia",51,173,030400,2191,37361.0,1033,91.64764947512552,82.20973782771536
51173030500,"Census Tract 305, Smyth County, Virginia",51,173,030500,2628,36833.0,1422,91.32420091324201,77.35105859182669
51173030600,"Census Tract 306, Smyth County, Virginia",51,173,030600,2991,28397.0,1603,92.5777331995988,74.92063492063492
51173030701,"Census Tract 307.01, Smyth County, Virginia",51,173,030701,4823,51108.0,2065,96.7032967032967,84.04735062006765
51173030702,"Census Tract 307.02, Smyth County, Virginia",51,173,030702,4568,46129.0,1964,99.12434325744309,85.79046424090339
51177020105,"Census Tract 201.05, Spotsylvania County, Virginia",51,177,020105,2262,93098.0,825,94.56233421750663,89.29702343255225
51177020106,"Census Tract 201.06, Spotsylvania County, Virginia",51,177,020106,6075,86719.0,2224,83.83539094650206,95.99708879184861
51177020108,"Census Tract 201.08, Spotsylvania County, Virginia",51,177,020108,4189,50807.0,1525,67.82048221532585,79.86913010007697
51177020107,"Census Tract 201.07, Spotsylvania County, Virginia",51,177,020107,1917,107778.0,602,83.20292123109024,93.46613545816733
51177020109,"Census Tract 201.09, Spotsylvania County, Virginia",51,177,020109,3766,56103.0,1526,78.4121083377589,92.44011976047905
51177020111,"Census Tract 201.11, Spotsylvania County, Virginia",51,177,020111,2309,93125.0,758,70.89649198787353,89.4087069525666
51177020110,"Census Tract 201.10, Spotsylvania County, Virginia",51,177,020110,3857,65913.0,1381,70.67669172932331,86.34600465477114
51177020112,"Census Tract 201.12, Spotsylvania County, Virginia",51,177,020112,2806,92167.0,903,69.28011404133998,94.65962441314554
51177020113,"Census Tract 201.13, Spotsylvania County, Virginia",51,177,020113,4445,93817.0,1421,81.01237345331833,89.27161822748475
51177020114,"Census Tract 201.14, Spotsylvania County, Virginia",51,177,020114,5880,90990.0,1985,64.89795918367346,90.44117647058823
51177020201,"Census Tract 202.01, Spotsylvania County, Virginia",51,177,020201,6405,76222.0,2057,62.23263075722092,85.821864450792
51177020202,"Census Tract 202.02, Spotsylvania County, Virginia",51,177,020202,4862,73686.0,1992,69.16906622788976,90.23228111971412
51177020203,"Census Tract 202.03, Spotsylvania County, Virginia",51,177,020203,4985,90403.0,1649,62.9889669007021,92.92230261088392
51177020204,"Census Tract 202.04, Spotsylvania County, Virginia",51,177,020204,4049,84716.0,1658,77.00666831316374,95.9872159090909
51177020205,"Census Tract 202.05, Spotsylvania County, Virginia",51,177,020205,5209,88843.0,1774,67.1913995008639,91.51303242212333
51177020304,"Census Tract 203.04, Spotsylvania County, Virginia",51,177,020304,4436,66964.0,1842,72.76825969341749,91.80714767363453
51177020305,"Census Tract 203.05, Spotsylvania County, Virginia",51,177,020305,3479,64357.0,1346,61.42569703937914,90.54174067495559
